customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Label
3212,0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1859.5,0,No
3742,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,7470.1,0,No
4547,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,229.5,1,Yes
3060,1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,2470.1,1,Yes
6429,1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,2092.9,0,No
3104,1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,89.8,5629.55,0,No
6318,0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,469.85,0,No
1685,0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,733.95,0,No
6556,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.85,485.25,0,No
4830,0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,1244.5,1,Yes
3541,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,1,Yes
6894,0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,103.45,3994.45,1,Yes
4625,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,25.0,78.25,0,No
3944,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1131.5,0,No
841,1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,184.05,0,No
1588,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9,1,Yes
1417,0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,54.7,1178.75,0,No
403,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,667.7,1,Yes
3077,1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,90.25,5629.15,0,No
3622,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,19.95,1,Yes
4594,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,109.3,0,No
3831,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,79.6,1,Yes
5272,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,958.45,0,No
1590,0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,19.5,403.15,0,No
139,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,75.9,1,Yes
6631,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,76.2,1,Yes
3480,1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,4392.5,0,No
3905,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,19.25,1,Yes
5298,0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,3168.0,0,No
2989,0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,39.1,1096.6,0,No
4351,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45,0,No
4281,1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,2343.85,0,No
3109,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3588.4,1,Yes
6853,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,48.6,0,No
5416,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,522.95,1,Yes
1082,1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,7511.9,0,No
4010,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,25.1,1725.0,0,No
5186,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,0,No
2157,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.75,1691.9,0,No
1628,1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,2248.05,0,No
461,1,0,0,0,63,1,2,0,2,0,2,2,0,2,2,1,0,71.9,4479.2,0,No
770,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3471.1,0,No
3065,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,63.0,0,No
2263,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25,1,Yes
1944,0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,3314.15,0,No
598,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,865.55,1,Yes
4489,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,852.7,0,No
5899,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1930.9,0,No
4576,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,91.4,0,No
91,0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3949.15,0,No
836,1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,4304.0,0,No
5535,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,409.9,1,Yes
4511,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,1554.9,0,No
4176,0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3472.05,0,No
4433,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,117.8,0,No
2483,0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,3210.35,0,No
3505,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,207.4,0,No
6419,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75,0,No
2004,1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,3132.75,0,No
3354,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,60.0,1,Yes
3709,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,649.65,1,Yes
4951,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,20.85,1,Yes
1732,0,1,1,0,34,1,0,0,0,0,2,2,2,0,1,0,0,64.2,2106.3,0,No
2693,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,35.0,0,No
3560,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,2011.4,1,Yes
109,0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,6205.5,1,Yes
3111,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,903.7,0,No
3045,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6,1,Yes
6592,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3882.3,0,No
6741,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20.0,879.8,0,No
3837,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,383.65,0,No
219,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,4390.25,0,No
3977,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,68.2,0,No
2767,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,452.8,0,No
3780,1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,5329.0,0,No
673,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1758.9,0,No
1223,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,5737.6,0,No
94,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,1152.7,1,Yes
1332,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,7674.55,1,Yes
443,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,2157.95,1,Yes
4764,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,1219.85,0,No
2306,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,79.3,2414.55,0,No
4581,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,1155.6,0,No
3743,1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,7548.1,1,Yes
542,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1809.35,0,No
97,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,0,No
2658,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0,No
3675,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,75.7,1,Yes
3155,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,84.4,0,No
5019,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,864.85,0,No
3968,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,228.75,0,No
4456,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,7752.05,0,No
1272,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1951.0,1,Yes
5818,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,470.6,0,No
5704,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,4060.9,0,No
4319,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,384.5,1,Yes
235,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,3432.9,1,Yes
6282,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,108.65,0,No
5793,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3952.65,0,No
6926,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,463.05,1,Yes
742,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,494.05,0,No
1598,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,3416.85,0,No
4294,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,1498.65,0,No
2159,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2867.75,1,Yes
5546,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4807.35,0,No
5697,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,71.35,1,Yes
6789,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,471.35,0,No
1999,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,1041.8,0,No
6133,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,7689.8,0,No
2350,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,1132.35,1,Yes
2846,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1815.0,0,No
5091,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3,0,No
3476,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,199.45,0,No
1085,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1637.3,0,No
3376,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1326.35,0,No
4537,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,6376.55,0,No
6508,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,0,No
6171,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,No
5656,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1611.15,0,No
3553,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,1,Yes
2941,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,6989.7,0,No
6266,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2779.5,0,No
4150,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1931.75,1,Yes
3613,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,0,No
1640,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.2,735.9,0,No
946,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,2283.3,0,No
2496,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,1445.2,0,No
3377,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81.0,818.05,1,Yes
6837,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,2333.05,0,No
3272,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1992.55,0,No
2334,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,5890.0,0,No
1649,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,916.75,1,Yes
638,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,0,No
5287,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1796.55,0,No
5415,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,33.7,0,No
987,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,454.05,0,No
4194,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25,0,No
4493,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1049.6,0,No
3925,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,734.6,0,No
4127,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1,0,No
7025,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,Yes
3189,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,1540.05,0,No
768,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,0,No
978,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,3181.8,0,No
6777,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,229.7,0,No
488,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,5625.55,0,No
873,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,6581.9,1,Yes
811,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,1347.15,0,No
1325,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,0,No
6118,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3974.15,0,No
2373,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109.0,7661.8,0,No
4424,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2479.25,0,No
1052,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,0,No
6094,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,5601.4,0,No
178,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1982.6,0,No
6858,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,339.9,0,No
2837,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4828.05,0,No
2991,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,5980.55,0,No
4307,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4808.7,0,No
2153,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,20.3,0,No
1529,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,1,Yes
1166,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,0,No
1227,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6,0,No
3425,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,Yes
977,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,1,Yes
5243,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0,No
341,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45,0,No
6106,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45,0,No
4758,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,3078.1,1,Yes
3370,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0,No
1926,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2,0,No
672,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,2036.55,0,No
5125,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,6444.05,0,No
2437,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,1,Yes
2716,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,767.55,0,No
795,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,0,No
5005,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65,0,No
6039,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,0,No
801,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1672.35,0,No
3163,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,1,Yes
5721,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1,1,Yes
5060,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,1345.65,0,No
6125,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,0,No
2490,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,0,No
2906,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3,1,Yes
1066,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1663.5,0,No
1152,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,0,No
5567,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85,1,Yes
5987,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35,0,No
1661,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,0,No
5768,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,514.6,0,No
6417,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,1451.6,1,Yes
4794,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,0,No
2387,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1,Yes
5748,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0,No
536,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,330.25,0,No
1809,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,746.5,1,Yes
245,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0,No
3041,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,1,Yes
2233,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,0,No
2363,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8250.0,0,No
1188,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15,0,No
6390,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55,0,No
6425,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2419.0,0,No
6946,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2,0,No
3774,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,5234.95,0,No
943,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,Yes
6682,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,79.35,1,Yes
2200,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,3097.0,0,No
272,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0,No
4918,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1848.8,0,No
4795,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3,0,No
6932,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,809.75,1,Yes
4263,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,1470.95,1,Yes
3501,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15,0,No
3558,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,6914.95,0,No
3235,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9,0,No
1974,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,124.4,0,No
2058,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0,No
6909,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3827.9,0,No
1406,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,533.05,0,No
1048,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0,No
5069,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,1,Yes
2061,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,995.35,0,No
1024,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0,No
2011,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0,No
3188,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1,Yes
2345,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0,No
6599,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0,No
7007,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0,No
175,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0,No
4915,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1,Yes
2884,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0,No
2367,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1,Yes
6428,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0,No
5583,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0,No
1605,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0,No
6949,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0,No
251,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1,Yes
5851,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0,No
1487,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0,No
3135,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1,Yes
6774,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0,No
6740,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0,No
5642,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1,Yes
3585,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0,No
1793,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0,No
5319,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0,No
1663,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0,No
6486,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0,No
2375,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0,No
385,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0,1,Yes
503,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,1,Yes
3165,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,Yes
1438,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0,No
2057,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1,Yes
1576,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0,No
3409,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0,1,Yes
4809,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1,Yes
6287,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0,No
4672,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0,No
2467,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1,Yes
2253,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0,No
1447,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0,No
4339,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0,No
3347,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1,Yes
168,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0,No
1163,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0,No
3009,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0,No
6063,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1,Yes
6813,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0,No
257,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0,No
3451,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1,Yes
1864,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0,No
2474,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0,No
5590,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,Yes
5688,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0,No
